order_id,customer_id,order_date,total_amount,payment_method,shipping_address,status
1045,833,2023-04-16 00:00:00,1980.95,Debit Card,"6275 Baker Corners, Kentbury, CA 29252",Delivered
1046,803,2023-01-21 00:00:00,7460.3,Apple Pay,"540 Lisa Prairie, East Debra, FM 29833",Delivered
1047,588,2023-06-11 00:00:00,2455.6,Bank Transfer,"8510 Richard Parks, North Lisafurt, LA 18882",Shipped
1048,115,2023-03-08 00:00:00,1229.17,Google Pay,"2461 Thomas Lodge, Morrisside, HI 47784",Processing
1049,825,2023-07-01 00:00:00,6329.41,Debit Card,"2146 Cruz Forks Suite 598, New Erika, FM 06081",Shipped
1050,373,2023-07-12 00:00:00,4447.2,Apple Pay,"PSC 5141, Box 7059, APO AP 74216",Delivered
1051,801,2023-05-06 00:00:00,4359.24,Google Pay,"285 Mooney Bridge, Jasonbury, NH 18514",Delivered
1052,367,2023-10-27 00:00:00,2449.94,Debit Card,"4831 Smith Loop, North Lauren, ND 19550",Delivered
1053,43,2023-03-15 00:00:00,1473.64,PayPal,"95851 Jacob Ranch Apt. 722, West Anthony, UT 57273",Pending
1054,801,2023-10-12 00:00:00,7160.33,Debit Card,"285 Mooney Bridge, Jasonbury, NH 18514",Shipped
1055,563,2023-07-15 00:00:00,2197.35,Google Pay,"8271 Bryan Parkways Suite 766, Torresberg, MN 90846",Delivered
1056,84,2023-05-31 00:00:00,40.8,PayPal,"70056 Rodriguez Ports, Lake Sandrashire, SD 08336",Delivered
1057,348,2023-06-19 00:00:00,4792.41,Google Pay,"1675 Thomas Course Apt. 701, West Elizabethmouth, MO 44183",Delivered
1058,547,2023-05-20 00:00:00,6691.05,Apple Pay,"823 Berry Radial, East Jason, FL 77174",Delivered
1059,911,2023-08-07 00:00:00,3539.34,Credit Card,"158 Larry Gardens, Michaelborough, AR 43207",Shipped
1060,760,2023-05-07 00:00:00,4927.11,Apple Pay,"526 Christina Trace, East Justinmouth, KS 77579",Processing
1061,767,2023-12-22 00:00:00,1761.43,Google Pay,"0011 Michael Meadow Apt. 516, North Justinborough, PR 23377",Delivered
1062,328,2023-05-27 00:00:00,351.7,Debit Card,"094 Howard Ports Apt. 125, Alexandrashire, FM 27248",Processing
1063,817,2023-07-14 00:00:00,2004.24,PayPal,"6328 Poole Vista Apt. 100, Barrport, FL 44878",Processing
1064,132,2023-09-18 00:00:00,4606.31,Apple Pay,"16823 Melissa Skyway Apt. 014, Zamorahaven, DE 65255",Processing
1065,788,2023-06-10 00:00:00,479.44,Apple Pay,"0917 Tanya Fields Suite 081, Cooperberg, MS 13922",Delivered
1066,802,2023-05-14 00:00:00,4350.79,Bank Transfer,"Unit 9090 Box 8400, DPO AA 67044",Processing
1067,306,2023-05-27 00:00:00,2039.59,Credit Card,"147 Belinda Haven Suite 877, Brenthaven, ID 94555",Shipped
1068,693,2023-07-15 00:00:00,6589.77,Debit Card,"Unit 1109 Box 1618, DPO AP 34444",Shipped
1069,628,2023-07-18 00:00:00,1646.76,Apple Pay,"65728 Mendez Stravenue Suite 285, North Sherylborough, AK 26225",Delivered
1070,930,2023-10-11 00:00:00,7205.2,Bank Transfer,"2194 Michael Radial Apt. 202, Lake Michaelland, AR 53227",Delivered
1071,517,2023-09-13 00:00:00,4382.39,PayPal,"PSC 0200, Box 9498, APO AA 59191",Delivered
1072,565,2023-03-25 00:00:00,1479.1,Google Pay,"4923 Cruz Mountain, Potterberg, NY 68989",Processing
1073,952,2023-08-20 00:00:00,7224.63,Credit Card,"USCGC Ramirez, FPO AA 23550",Pending
1074,802,2023-01-19 00:00:00,5198.02,Debit Card,"Unit 9090 Box 8400, DPO AA 67044",Delivered
1075,408,2023-09-16 00:00:00,6696.61,Credit Card,"42768 White Falls, South Heather, KS 04998",Cancelled
1076,284,2023-02-23 00:00:00,5318.09,PayPal,"43457 Patricia Rest Apt. 473, Port Faithville, CO 26116",Processing
1077,962,2023-12-09 00:00:00,6672.69,Bank Transfer,"58952 Justin Haven, North Robert, NY 03086",Delivered
1078,26,2023-02-10 00:00:00,1844.42,Apple Pay,"9211 Ashley Route, Joelchester, OR 22152",Shipped
1079,225,2023-03-20 00:00:00,1731.18,Google Pay,"053 Santiago View, Jaredton, OR 77264",Cancelled
1080,644,2023-12-27 00:00:00,1549.11,PayPal,"7616 Lauren Glen Apt. 381, East Zachary, OH 10394",Processing
1081,519,2023-10-12 00:00:00,1776.6,Debit Card,"846 Macdonald Wells, Lake Amberside, RI 24497",Shipped
1082,26,2023-01-16 00:00:00,4137.77,Apple Pay,"9211 Ashley Route, Joelchester, OR 22152",Delivered
1083,595,2023-03-15 00:00:00,6051.2,Credit Card,"53421 Brian Well Apt. 702, Murphyhaven, FL 78775",Processing
1084,544,2023-06-24 00:00:00,4564.12,Google Pay,"71690 Pamela Port Suite 603, Andersonside, UT 01975",Shipped
1085,762,2023-03-28 00:00:00,4908.08,Debit Card,"83144 Porter Plain, Kellermouth, AL 81227",Shipped
1086,597,2023-05-16 00:00:00,2493.14,Apple Pay,"862 Melissa Lodge Suite 538, New Steven, MO 35047",Pending
1087,679,2023-12-26 00:00:00,6124.31,Bank Transfer,"347 Stone Spur, Mcguireburgh, WA 15323",Shipped
1088,12,2023-04-09 00:00:00,5368.92,Apple Pay,"839 Christine Plain Apt. 654, South Patricia, DE 61359",Returned
1089,129,2023-05-07 00:00:00,6872.28,PayPal,"71936 Massey Lights, Port Carlosberg, DC 01448",Pending
1090,556,2023-09-12 00:00:00,1721.65,PayPal,"PSC 6151, Box 0572, APO AA 10372",Returned
1091,912,2023-04-01 00:00:00,8830.91,Credit Card,"63989 Santana Cove, Staceymouth, NY 76650",Processing
1092,935,2023-12-18 00:00:00,3919.83,Bank Transfer,"23574 Davis Garden Apt. 278, Williamstad, AS 29589",Returned
1093,817,2023-04-06 00:00:00,1676.08,Credit Card,"6328 Poole Vista Apt. 100, Barrport, FL 44878",Processing
1094,787,2023-03-05 00:00:00,4264.83,PayPal,"96305 Michael Fords, West Alexandermouth, VT 87915",Delivered
1095,804,2023-12-04 00:00:00,2282.86,Debit Card,"46990 Thomas Coves, Samanthaton, GU 70015",Shipped
1096,308,2023-03-02 00:00:00,240.49,PayPal,"070 Kenneth Alley Suite 532, Debraville, SD 81356",Processing
1097,352,2023-06-02 00:00:00,1985.36,Apple Pay,"6673 Prince Ways Suite 743, Millerchester, MN 64440",Pending
1098,83,2023-11-26 00:00:00,428.06,Google Pay,"9870 Dana Mountain Suite 926, Smithport, SC 70579",Shipped
1099,877,2023-04-29 00:00:00,5714.95,Apple Pay,"381 Mathews Forest, East Emily, MI 91100",Returned
1100,365,2023-07-10 00:00:00,6518.95,Bank Transfer,"8978 Chavez Vista Suite 263, Tranview, MN 77539",Shipped
1101,143,2023-02-06 00:00:00,4482.67,Credit Card,"4977 Martin Mill Apt. 260, North Melissaside, MA 42182",Delivered
1102,500,2023-02-22 00:00:00,2254.97,Debit Card,"565 Cook Isle Suite 585, East Deanna, WA 27262",Delivered
1103,122,2023-10-17 00:00:00,21.09,PayPal,"343 Jeffery Shores, East Amy, WV 54968",Shipped
1104,677,2023-09-01 00:00:00,4021.68,Debit Card,"945 Christine Stravenue, Santosborough, WV 53158",Shipped
1105,932,2023-07-01 00:00:00,4355.86,Credit Card,"990 Lambert Shores Suite 187, Hoborough, WV 57157",Shipped
1106,595,2023-05-31 00:00:00,8181.71,PayPal,"53421 Brian Well Apt. 702, Murphyhaven, FL 78775",Delivered
1107,884,2023-02-08 00:00:00,6393.02,Google Pay,"32663 Stephen Islands Apt. 552, Port Kimberly, IN 60683",Delivered
1108,530,2023-07-27 00:00:00,2320.43,PayPal,"570 Timothy Inlet, Petersonstad, GU 55956",Shipped
1109,632,2023-10-10 00:00:00,6755.07,Credit Card,"9747 Morrison Forges, Yangchester, MD 96150",Shipped
1110,919,2023-06-20 00:00:00,6430.67,PayPal,"64159 Zoe Mill Apt. 008, East Johnny, MI 05777",Delivered
1111,67,2023-03-11 00:00:00,4789.65,Credit Card,"467 Bryant Islands, Davisfort, ID 10274",Shipped
1112,375,2023-08-08 00:00:00,10904.38,Google Pay,"526 Andrew Station, West Melanie, PR 93222",Delivered
1113,201,2023-09-14 00:00:00,4800.55,Google Pay,"40470 Hall Extension Apt. 496, Kristinview, SC 43207",Processing
1114,506,2023-07-14 00:00:00,1247.22,Google Pay,"198 Ivan Villages Apt. 400, West Bianca, MD 50298",Cancelled
1115,452,2023-08-06 00:00:00,2947.3,Bank Transfer,"986 Jacob Lake Suite 170, Mortonville, TX 87067",Returned
1116,481,2023-07-19 00:00:00,6225.66,PayPal,"USNV Haney, FPO AA 34149",Processing
1117,736,2023-09-25 00:00:00,8872.04,Apple Pay,"125 Hanson Port, Douglasburgh, IL 12372",Delivered
1118,92,2023-11-09 00:00:00,7618.37,Apple Pay,"Unit 7408 Box 9453, DPO AA 25078",Delivered
1119,609,2023-05-02 00:00:00,7940.56,Bank Transfer,"547 John Cove Apt. 769, East Makayla, PW 43850",Processing
1120,8,2023-01-14 00:00:00,311.71,Debit Card,"98703 Bennett Extension, South Brad, ME 76439",Cancelled
1121,615,2023-11-02 00:00:00,1730.47,Bank Transfer,"2063 Young Stream, Huffmanshire, MD 94476",Pending
1122,868,2023-02-15 00:00:00,3224.37,Apple Pay,"3132 Gould Lock, Lake Josephtown, IL 99291",Processing
1123,491,2023-11-17 00:00:00,984.4,Google Pay,"0684 Savannah Highway, West Ericchester, MO 15898",Delivered
1124,934,2023-07-14 00:00:00,4091.0,Debit Card,"52752 John Ports, Armstrongchester, NJ 44869",Shipped
1125,412,2023-05-02 00:00:00,2319.93,PayPal,"34538 Maureen Street, Jamieview, TN 01151",Delivered
1126,89,2023-07-28 00:00:00,4254.16,Debit Card,"259 Cordova Corners, Coxview, AL 10440",Delivered
1127,900,2023-06-20 00:00:00,4637.6,Google Pay,"562 Duke Trail, Grantchester, MO 71721",Shipped
1128,330,2023-06-26 00:00:00,1288.64,PayPal,"223 Kelley Path Apt. 511, North Dennisburgh, IL 08988",Shipped
1129,606,2023-11-09 00:00:00,5762.36,Credit Card,"5206 Christopher Grove Suite 539, North Carriebury, TX 57625",Cancelled
1130,395,2023-03-04 00:00:00,6219.15,PayPal,"25401 Jackson Squares Apt. 085, Kellyburgh, NV 04947",Delivered
1131,809,2023-12-05 00:00:00,4779.94,Apple Pay,"48405 Thomas Fork Apt. 707, Zimmermanberg, MN 70393",Shipped
1132,393,2023-11-20 00:00:00,4616.9,Bank Transfer,"421 Mathew Brook, Maryland, MT 42963",Pending
1133,434,2023-12-01 00:00:00,333.66,Debit Card,"PSC 6045, Box 9979, APO AA 80287",Delivered
1134,11,2023-11-10 00:00:00,4944.93,Apple Pay,"5680 Frances Fall, Port Teresaport, NC 50146",Delivered
1135,283,2023-02-05 00:00:00,2540.3,Apple Pay,"7321 Veronica Crest Apt. 401, Kaylachester, PR 34245",Shipped
1136,552,2023-08-08 00:00:00,2885.15,Apple Pay,"USCGC Williams, FPO AP 60782",Delivered
1137,282,2023-08-09 00:00:00,2957.72,Apple Pay,"Unit 1229 Box 6255, DPO AA 26467",Delivered
1138,44,2023-03-16 00:00:00,4200.54,Debit Card,"6798 Heather Island Apt. 147, Lake Robert, GA 24084",Shipped
1139,706,2023-06-22 00:00:00,5543.89,PayPal,"165 Tyler Crossing Suite 371, North Nicoleport, PA 44527",Processing
1140,612,2023-01-04 00:00:00,4468.51,Credit Card,"256 Bridges Highway, Harrisland, VA 50706",Processing
1141,732,2023-02-28 00:00:00,2025.8,PayPal,"PSC 6700, Box 2718, APO AP 06812",Delivered
1142,921,2023-02-17 00:00:00,3727.24,Google Pay,"PSC 2766, Box 9771, APO AP 71013",Shipped
1143,116,2023-12-17 00:00:00,7773.31,Apple Pay,"07061 Mark Junctions, North Marymouth, NM 29268",Delivered
1144,686,2023-02-13 00:00:00,3815.6,Google Pay,"117 Clifford Spur Apt. 763, Johnport, WY 80326",Processing
1145,16,2023-07-15 00:00:00,1132.48,Apple Pay,"PSC 8558, Box 3422, APO AP 32092",Shipped
1146,488,2023-06-20 00:00:00,6385.93,Credit Card,"5593 Gregory Estates, Larsonbury, OR 45074",Delivered
1147,852,2023-01-23 00:00:00,7843.61,Bank Transfer,"962 Hector Garden, Harrisfurt, NC 43971",Shipped
1148,572,2023-07-30 00:00:00,4944.38,Bank Transfer,"PSC 1422, Box 5484, APO AP 15573",Shipped
1149,821,2023-06-28 00:00:00,2289.93,PayPal,"7239 Sean Garden, Jeremyport, AR 03171",Shipped
1150,71,2023-03-19 00:00:00,1808.69,Google Pay,"2036 Diane Lakes, East Michelleville, DC 76967",Processing
1151,28,2023-12-22 00:00:00,3500.98,Google Pay,"7782 Joshua Shore, Davischester, MD 59238",Pending
1152,892,2023-11-16 00:00:00,1548.34,Google Pay,"4706 Kyle Glens, Brownshire, TX 19287",Processing
1153,843,2023-10-01 00:00:00,3524.99,Apple Pay,"0266 Hansen Drives, East Jonathan, KY 23970",Returned
1154,768,2023-02-12 00:00:00,6895.1,Apple Pay,"8657 Megan Lights Suite 728, Melendezshire, AS 58932",Delivered
1155,57,2023-12-27 00:00:00,1780.82,Credit Card,"2570 Tina Village Apt. 762, Port Jamie, FL 04256",Processing
1156,652,2023-06-28 00:00:00,61.0,Debit Card,"486 Kenneth Turnpike, New Cristian, KY 79225",Delivered
1157,17,2023-04-11 00:00:00,4999.08,Debit Card,"28167 Katelyn Wall, Josephmouth, MA 82734",Pending
1158,951,2023-11-11 00:00:00,1833.28,PayPal,"419 Jessica Springs Apt. 937, Lake Megan, MH 83279",Delivered
1159,794,2023-05-13 00:00:00,2830.71,PayPal,"82595 Allison Villages Suite 433, Fergusonland, NC 60070",Shipped
1160,693,2023-08-30 00:00:00,2168.17,Apple Pay,"Unit 1109 Box 1618, DPO AP 34444",Delivered
1161,681,2023-07-09 00:00:00,10363.17,PayPal,"48133 Jared Trace, Port Donnaton, MI 04404",Pending
1162,868,2023-09-10 00:00:00,3212.75,Credit Card,"3132 Gould Lock, Lake Josephtown, IL 99291",Shipped
1163,690,2023-08-28 00:00:00,3006.0,Bank Transfer,"7671 Perez Lane Suite 027, Deannaport, HI 32287",Pending
1164,6,2023-01-30 00:00:00,2724.32,Bank Transfer,"4205 Nguyen Course Apt. 677, Vanessabury, IL 92439",Pending
1165,855,2023-09-11 00:00:00,5887.65,PayPal,"3052 Hamilton Alley Suite 335, Jessicafort, PW 06562",Pending
1166,31,2023-07-01 00:00:00,928.96,Credit Card,"95044 Lawrence Lake Suite 785, Reedbury, OK 20543",Shipped
1167,252,2023-01-12 00:00:00,6004.22,Bank Transfer,"7863 Steven Garden, Christopherstad, IL 51656",Delivered
1168,391,2023-01-28 00:00:00,9871.37,Credit Card,"9208 Kenneth Crescent, Morganstad, CO 29512",Delivered
1169,829,2023-05-23 00:00:00,6383.83,Google Pay,"657 Scott Springs Suite 111, North Jeffrey, OH 68385",Processing
1170,902,2023-06-17 00:00:00,9292.55,Credit Card,"98881 Reed Union, West Keithside, MS 76477",Shipped
1171,192,2023-10-12 00:00:00,2550.98,Apple Pay,"1994 West Hill Apt. 430, New Alexisport, MT 13003",Delivered
1172,684,2023-09-26 00:00:00,8411.38,Debit Card,"PSC 3453, Box 2090, APO AE 48426",Processing
1173,410,2023-01-13 00:00:00,3994.29,Apple Pay,"499 Dana Villages, North Richardburgh, RI 69200",Cancelled
1174,630,2023-06-12 00:00:00,3348.71,Google Pay,"91559 Robert Expressway, Dorseyside, AR 25554",Shipped
1175,787,2023-07-20 00:00:00,7778.46,Apple Pay,"96305 Michael Fords, West Alexandermouth, VT 87915",Delivered
1176,436,2023-07-23 00:00:00,1787.4,Apple Pay,"34573 Wall Prairie, Jasonside, ND 58443",Processing
1177,49,2023-08-21 00:00:00,9316.37,Credit Card,"608 Miller Pines Apt. 574, New Victoriastad, IA 56453",Shipped
1178,376,2023-03-10 00:00:00,7997.72,Google Pay,"PSC 3688, Box 1367, APO AA 14912",Shipped
1179,703,2023-01-20 00:00:00,115.7,Credit Card,"38839 Benjamin Flats, Noblemouth, LA 28869",Returned
1180,227,2023-07-20 00:00:00,591.25,PayPal,"4886 Richard Land Suite 093, Perezmouth, WI 60083",Delivered
1181,265,2023-01-15 00:00:00,7038.17,Bank Transfer,"7909 Laura Crossing Suite 691, Marisachester, FL 70723",Processing
1182,456,2023-08-28 00:00:00,6434.15,Google Pay,"07455 Greene Alley Suite 884, Villarrealbury, SD 17130",Shipped
1183,832,2023-07-05 00:00:00,2093.56,Google Pay,"65014 Gregory Lakes, Port Theresaport, NJ 32022",Processing
1184,431,2023-08-21 00:00:00,4184.56,Debit Card,"231 Johnson Path, South Jessicashire, MI 45132",Delivered
1185,603,2023-05-31 00:00:00,6556.41,Bank Transfer,"054 Nicole Plains Suite 079, Orrhaven, WV 99669",Shipped
1186,794,2023-04-20 00:00:00,4268.85,Apple Pay,"82595 Allison Villages Suite 433, Fergusonland, NC 60070",Processing
1187,289,2023-02-06 00:00:00,4962.4,Apple Pay,"49480 Kimberly Square Suite 792, South Erika, ID 17985",Shipped
1188,801,2023-03-21 00:00:00,8054.88,PayPal,"285 Mooney Bridge, Jasonbury, NH 18514",Shipped
1189,459,2023-12-02 00:00:00,5147.56,Debit Card,"3982 Lynn Gardens Suite 729, New Heather, DC 79815",Processing
1190,947,2023-01-27 00:00:00,6554.04,Credit Card,"361 Tara Court Apt. 310, New Masonside, AS 42615",Shipped
1191,7,2023-04-28 00:00:00,703.25,PayPal,"1670 Green Spring, Roberttown, MS 63314",Processing
1192,599,2023-09-11 00:00:00,2559.46,Google Pay,"36401 Dustin Parkways Apt. 809, Kristenfurt, PA 55048",Shipped
1193,926,2023-05-08 00:00:00,2424.4,Apple Pay,"78140 Thompson Glen Suite 711, Millerchester, MH 23129",Processing
1194,669,2023-03-16 00:00:00,720.48,Debit Card,"673 Fox Forest Apt. 172, West Charlesmouth, FM 49530",Processing
1195,584,2023-06-29 00:00:00,3381.62,Credit Card,"92607 Gina Station Apt. 121, Maryfort, IA 54549",Delivered
1196,121,2023-06-26 00:00:00,3344.08,Bank Transfer,"11227 Johnson Pass, North Abigailfurt, IA 57664",Delivered
1197,453,2023-02-02 00:00:00,2825.96,Google Pay,"6780 Gray Vista, Moniquebury, CO 74549",Shipped
1198,948,2023-06-13 00:00:00,4823.64,PayPal,"87927 Harding Light Suite 552, Lake Vickie, CO 81194",Shipped
1199,205,2023-05-20 00:00:00,9135.98,Debit Card,"59179 Cynthia Stravenue, Griffinberg, NE 54101",Cancelled
1200,79,2023-02-09 00:00:00,1765.19,Bank Transfer,"5396 Debra Drives, East Brianside, AZ 27324",Delivered
1201,242,2023-11-08 00:00:00,9125.45,Credit Card,"PSC 4971, Box 5437, APO AE 57743",Shipped
1202,488,2023-01-17 00:00:00,1909.83,PayPal,"5593 Gregory Estates, Larsonbury, OR 45074",Processing
1203,930,2023-03-20 00:00:00,9072.98,PayPal,"2194 Michael Radial Apt. 202, Lake Michaelland, AR 53227",Processing
1204,951,2023-03-04 00:00:00,9132.74,PayPal,"419 Jessica Springs Apt. 937, Lake Megan, MH 83279",Shipped
1205,915,2023-05-14 00:00:00,2576.19,Apple Pay,"38895 Jamie Mount Apt. 741, Carrtown, NY 77334",Delivered
1206,473,2023-04-08 00:00:00,8330.21,Debit Card,"707 Theresa Garden Apt. 302, Simmonston, LA 54209",Delivered
1207,30,2023-06-17 00:00:00,522.98,Apple Pay,"1788 Wilson Burgs Suite 531, Lake Stephenberg, DE 56679",Processing
1208,243,2023-01-09 00:00:00,4112.14,Google Pay,"034 Amber Fords, Michaelmouth, ME 21531",Delivered
1209,190,2023-04-05 00:00:00,670.2,Credit Card,"124 Cory Pike, Port Steven, DC 60016",Shipped
1210,672,2023-02-04 00:00:00,4221.19,Apple Pay,"2539 Ethan Avenue, South Danielle, WY 33146",Delivered
1211,297,2023-07-16 00:00:00,6470.86,Bank Transfer,"81137 Sarah Square Apt. 346, Mclaughlinmouth, RI 24082",Processing
1212,255,2023-02-02 00:00:00,268.84,Debit Card,"8016 Davis Curve Suite 663, Lake Davidmouth, CT 97503",Processing
1213,294,2023-10-25 00:00:00,2399.36,Google Pay,"068 Catherine Pines, Lake Heathermouth, LA 33908",Pending
1214,672,2023-04-04 00:00:00,4820.96,Credit Card,"2539 Ethan Avenue, South Danielle, WY 33146",Shipped
1215,12,2023-01-31 00:00:00,4831.37,Debit Card,"839 Christine Plain Apt. 654, South Patricia, DE 61359",Cancelled
1216,5,2023-02-12 00:00:00,1907.13,Apple Pay,"522 Duncan Mount Suite 827, East Jasonberg, CA 11384",Shipped
1217,528,2023-01-08 00:00:00,3109.69,Google Pay,"PSC 7147, Box 7585, APO AP 61776",Shipped
1218,638,2023-01-19 00:00:00,3781.13,Apple Pay,"79437 Monique Pines, East Angelaville, FL 21805",Delivered
1219,852,2023-04-24 00:00:00,91.55,Credit Card,"962 Hector Garden, Harrisfurt, NC 43971",Processing
1220,531,2023-10-08 00:00:00,6458.8,Apple Pay,"Unit 4353 Box 6935, DPO AP 71028",Delivered
1221,144,2023-10-08 00:00:00,2184.19,Google Pay,"1932 Frank Lights, Lake Stephenview, NV 37637",Pending
1222,742,2023-05-29 00:00:00,3714.28,PayPal,"24184 Leonard Parkways Apt. 334, West Shelby, SD 08573",Shipped
1223,127,2023-10-20 00:00:00,8024.3,Apple Pay,"6940 Charles Rue Suite 254, Port Darrylville, PR 19631",Processing
1224,723,2023-11-03 00:00:00,1869.07,Debit Card,"906 Joshua Key, Goldenborough, OK 41881",Returned
1225,77,2023-04-24 00:00:00,3733.12,Apple Pay,"209 Miller Parks Apt. 433, Rodneyburgh, IN 08248",Pending
1226,831,2023-04-14 00:00:00,1432.54,Apple Pay,"Unit 9565 Box 6097, DPO AA 39481",Shipped
1227,369,2023-12-09 00:00:00,5326.51,Debit Card,"733 Smith Ramp Suite 302, North Jesseview, HI 71747",Shipped
1228,55,2023-09-11 00:00:00,5126.39,Debit Card,"0251 Garcia Terrace Suite 681, Jeffersonview, PR 70962",Delivered
1229,570,2023-05-31 00:00:00,2094.69,Bank Transfer,"8432 Sarah Gateway, Santiagoville, NY 86247",Returned
1230,524,2023-11-06 00:00:00,4065.47,Bank Transfer,"67149 Michelle Grove Suite 028, New Preston, OK 12298",Processing
1231,409,2023-09-21 00:00:00,4177.7,Apple Pay,"8622 Burke Bridge, New Scottberg, NY 65282",Shipped
1232,630,2023-05-14 00:00:00,7642.52,Debit Card,"91559 Robert Expressway, Dorseyside, AR 25554",Processing
1233,255,2023-11-21 00:00:00,5081.22,Google Pay,"8016 Davis Curve Suite 663, Lake Davidmouth, CT 97503",Delivered
1234,479,2023-07-07 00:00:00,4578.22,Bank Transfer,"92660 Thompson Light Suite 229, East David, NY 66042",Pending
1235,758,2023-01-25 00:00:00,2893.21,Google Pay,"7674 Gray Road Suite 332, Lake Sean, DE 45456",Shipped
1236,659,2023-04-10 00:00:00,237.88,Google Pay,"758 Ortiz Expressway Apt. 008, North Kaitlinview, WV 20037",Delivered
1237,948,2023-11-14 00:00:00,376.68,Debit Card,"87927 Harding Light Suite 552, Lake Vickie, CO 81194",Shipped
1238,382,2023-02-20 00:00:00,1872.9,Debit Card,"023 Jenny Track, Saraberg, OR 64384",Returned
1239,911,2023-10-26 00:00:00,1798.88,Bank Transfer,"158 Larry Gardens, Michaelborough, AR 43207",Delivered
1240,702,2023-04-05 00:00:00,870.2,PayPal,"258 Velazquez Hill Suite 084, Rileyton, MT 50088",Delivered
1241,260,2023-02-06 00:00:00,5130.89,PayPal,"992 Green Inlet Apt. 491, East Zachary, LA 89915",Delivered
1242,375,2023-12-20 00:00:00,2710.26,Apple Pay,"526 Andrew Station, West Melanie, PR 93222",Shipped
1243,905,2023-04-13 00:00:00,4923.18,Bank Transfer,"406 Patricia Street Suite 366, New Jeffrey, TX 49601",Delivered
1244,734,2023-12-18 00:00:00,1095.24,Bank Transfer,"332 Martha Mills Suite 321, Port Lisabury, KY 51977",Shipped
1245,766,2023-12-18 00:00:00,5738.16,Google Pay,"292 Leslie Park Suite 576, Lauramouth, LA 17068",Shipped
1246,345,2023-08-12 00:00:00,9055.23,Debit Card,"97343 Jo Common, Port Victoriashire, PR 16475",Shipped
1247,364,2023-09-11 00:00:00,10267.37,Credit Card,"416 Catherine Fields, New Kathryn, IA 03495",Pending
1248,456,2023-01-14 00:00:00,7605.6,Credit Card,"07455 Greene Alley Suite 884, Villarrealbury, SD 17130",Delivered
1249,603,2023-10-20 00:00:00,2619.9,Bank Transfer,"054 Nicole Plains Suite 079, Orrhaven, WV 99669",Shipped
1250,958,2023-05-21 00:00:00,7909.22,Apple Pay,"945 Jones Village, Lake Andrew, LA 61548",Shipped
1251,159,2023-03-26 00:00:00,1590.52,Debit Card,"317 Smith Ridges Suite 855, Powersberg, AL 70464",Shipped
1252,964,2023-04-02 00:00:00,1635.62,Bank Transfer,"Unit 9968 Box 6304, DPO AP 31817",Pending
1253,668,2023-09-30 00:00:00,2787.95,PayPal,"8412 Charles Pass, Port Samuel, OK 95986",Shipped
1254,496,2023-11-15 00:00:00,120.8,Google Pay,"31577 Amy Shoals, South Matthew, NV 75936",Shipped
1255,140,2023-11-25 00:00:00,966.04,PayPal,"684 Charles Row Suite 246, Moniqueview, TX 41541",Shipped
1256,350,2023-10-05 00:00:00,5377.28,Google Pay,"9503 Mosley Trafficway Apt. 136, New Gregorystad, WV 19104",Delivered
1257,195,2023-03-25 00:00:00,5659.67,Apple Pay,"749 Parker Course, Douglaston, PW 31265",Processing
1258,874,2023-06-10 00:00:00,1292.19,Google Pay,"89199 Lisa Groves Apt. 921, West Brian, DE 84000",Delivered
1259,809,2023-08-06 00:00:00,5030.41,Apple Pay,"48405 Thomas Fork Apt. 707, Zimmermanberg, MN 70393",Shipped
1260,359,2023-11-29 00:00:00,8105.92,PayPal,"72294 Jones Prairie Apt. 064, Elizabethview, NY 22658",Delivered
1261,11,2023-03-21 00:00:00,7886.28,PayPal,"5680 Frances Fall, Port Teresaport, NC 50146",Shipped
1262,122,2023-02-27 00:00:00,4423.91,Debit Card,"343 Jeffery Shores, East Amy, WV 54968",Processing
1263,314,2023-08-06 00:00:00,5390.45,Apple Pay,"063 Beasley Mission Suite 020, New Daniel, GU 85197",Shipped
1264,226,2023-10-24 00:00:00,4318.25,Google Pay,"778 Preston Row Suite 470, Port Melanie, CA 20607",Pending
1265,98,2023-10-20 00:00:00,615.55,Credit Card,"497 Shannon Via, Stephaniemouth, CA 89223",Processing
1266,920,2023-05-03 00:00:00,288.52,Apple Pay,"110 Susan Green Suite 379, Changmouth, MO 33760",Processing
1267,52,2023-06-22 00:00:00,5919.0,Bank Transfer,"7316 Thomas Mall, Millerchester, MS 25354",Returned
1268,260,2023-12-15 00:00:00,6107.86,Apple Pay,"992 Green Inlet Apt. 491, East Zachary, LA 89915",Processing
1269,109,2023-11-05 00:00:00,555.99,Credit Card,"838 Anthony Cape, Port Samanthafort, MA 35217",Shipped
1270,666,2023-09-23 00:00:00,1919.55,Apple Pay,"3745 Larry Cape, Janiceshire, NE 55263",Delivered
1271,854,2023-04-08 00:00:00,9370.61,Apple Pay,"00052 Marie Union Apt. 486, West Laurenview, KY 18858",Cancelled
1272,736,2023-07-25 00:00:00,1356.53,Debit Card,"125 Hanson Port, Douglasburgh, IL 12372",Pending
1273,20,2023-01-21 00:00:00,2428.51,PayPal,"Unit 9180 Box 4730, DPO AE 08918",Processing
1274,932,2023-09-29 00:00:00,4903.9,Google Pay,"990 Lambert Shores Suite 187, Hoborough, WV 57157",Processing
1275,586,2023-05-02 00:00:00,1349.61,Debit Card,"USS Espinoza, FPO AA 08728",Shipped
