order_id,customer_id,order_date,total_amount,payment_method,shipping_address,status
896,400,2023-06-05 00:00:00,3401.06,PayPal,"3819 Johnson Forest Suite 280, Connorfurt, AK 52835",Delivered
897,428,2023-09-19 00:00:00,4619.43,Google Pay,"89114 David Shore, West Mikemouth, HI 33340",Delivered
898,523,2023-06-11 00:00:00,2139.9,PayPal,"6211 Kevin Curve, Thomasstad, MO 46401",Delivered
899,560,2023-04-26 00:00:00,2957.03,Debit Card,"PSC 0217, Box 6643, APO AA 91264",Delivered
900,757,2023-10-21 00:00:00,385.44,Google Pay,"621 Jason Overpass Suite 654, Lake Barbarastad, AL 39476",Processing
901,65,2023-08-14 00:00:00,7101.88,Credit Card,"USNS Marks, FPO AE 37519",Processing
902,724,2023-04-01 00:00:00,3603.4,Credit Card,"45477 Wright Course Apt. 232, Sullivanland, ID 46746",Shipped
903,453,2023-09-02 00:00:00,9250.18,Apple Pay,"PSC 9290, Box 5723, APO AE 23282",Delivered
904,584,2023-04-03 00:00:00,939.01,Debit Card,"19278 Bennett Estate Apt. 270, North Tommy, NE 61130",Delivered
905,663,2023-09-15 00:00:00,2070.41,Google Pay,"9195 Jonathon Circles, Lake Julianstad, WV 70175",Delivered
906,471,2023-04-23 00:00:00,2262.39,PayPal,"9177 Alexander Ramp, Youngfort, IN 09244",Shipped
907,373,2023-06-20 00:00:00,6873.66,Credit Card,"66792 Hayes Glens, Dustinville, WY 74551",Delivered
908,472,2023-01-22 00:00:00,6788.94,PayPal,"0799 Hanna Mountains Suite 876, Wileyborough, HI 45435",Delivered
909,970,2023-08-08 00:00:00,2800.44,Apple Pay,"6829 Juan Stream Suite 874, West Andrew, OH 22418",Returned
910,474,2023-11-24 00:00:00,1118.84,PayPal,"8792 Alexander Row, Emilyview, OK 94554",Delivered
911,413,2023-09-23 00:00:00,2772.83,Debit Card,"3576 Lauren Squares, New Chad, NV 36530",Shipped
912,231,2023-03-11 00:00:00,6912.25,Google Pay,"1811 Stevens Walks, New Margaret, GU 72429",Delivered
913,65,2023-10-07 00:00:00,8074.92,PayPal,"USNS Marks, FPO AE 37519",Delivered
914,725,2023-08-11 00:00:00,3150.27,Credit Card,"744 Hayden Corner Suite 304, North Janet, CO 54739",Delivered
915,63,2023-11-08 00:00:00,2571.33,Google Pay,"06045 Cooper Course Suite 653, West Peter, UT 44313",Delivered
916,214,2023-12-13 00:00:00,3219.87,Credit Card,"23429 Erica Wall, South Sarah, RI 41597",Delivered
917,149,2023-07-02 00:00:00,3811.18,Bank Transfer,"9071 Diaz Meadows Apt. 558, Powellland, GU 02512",Processing
918,579,2023-02-13 00:00:00,5199.72,Google Pay,"6404 Rogers Lodge Apt. 896, Sharonfurt, AL 25007",Delivered
919,717,2023-07-28 00:00:00,3995.33,Google Pay,"11150 Chandler Springs, North Matthew, MI 77687",Delivered
920,981,2023-06-06 00:00:00,5336.53,Google Pay,"85892 Hernandez Stream Apt. 515, Andersonburgh, VI 52117",Delivered
921,320,2023-08-15 00:00:00,5287.38,Apple Pay,"609 Aaron Greens Suite 558, Elizabethberg, VA 72562",Delivered
922,14,2023-11-19 00:00:00,7752.91,Credit Card,"8516 Geoffrey Via, Henrystad, GU 43917",Delivered
923,416,2023-07-12 00:00:00,670.64,Bank Transfer,"PSC 5300, Box 6552, APO AP 21721",Processing
924,373,2023-07-29 00:00:00,5073.23,Bank Transfer,"66792 Hayes Glens, Dustinville, WY 74551",Delivered
925,197,2023-02-22 00:00:00,1021.01,Debit Card,"82049 Brown Stream, Johnsonberg, NJ 37566",Processing
926,15,2023-01-16 00:00:00,6908.93,PayPal,"3303 Susan Dale, North Bryanbury, MN 03373",Shipped
927,643,2023-12-13 00:00:00,5489.66,Debit Card,"25745 Morgan Extension, East Jennifer, AR 03043",Processing
928,183,2023-09-08 00:00:00,804.18,PayPal,"06197 Joshua Rapid Apt. 712, Bowersberg, MP 06461",Returned
929,55,2023-12-22 00:00:00,7970.45,Credit Card,"066 Thomas Manor, Joneston, ND 55755",Processing
930,926,2023-04-07 00:00:00,9039.58,Credit Card,"00388 Delgado Mission Apt. 159, Port Bethhaven, UT 83714",Shipped
931,268,2023-09-17 00:00:00,11089.0,Debit Card,"Unit 7941 Box 0219, DPO AE 82935",Shipped
932,211,2023-04-03 00:00:00,3755.67,Google Pay,"24660 White Shore Suite 667, Jameschester, FM 57146",Processing
933,380,2023-10-17 00:00:00,830.78,Apple Pay,"317 Melissa Course, Frenchborough, GU 87101",Pending
934,592,2023-04-03 00:00:00,5236.34,Apple Pay,"044 Adam Branch Suite 588, Deckerberg, VT 37105",Cancelled
935,559,2023-05-12 00:00:00,6016.1,Apple Pay,"11831 Hayes Court, Lake Jo, IN 84957",Processing
936,114,2023-09-30 00:00:00,5421.3,Apple Pay,"336 Rojas Fields, Jessechester, FM 43748",Processing
937,732,2023-07-28 00:00:00,708.21,PayPal,"3709 Hernandez River Suite 433, Kimberlytown, VI 19597",Shipped
938,268,2023-03-18 00:00:00,2250.73,Credit Card,"Unit 7941 Box 0219, DPO AE 82935",Shipped
939,706,2023-06-05 00:00:00,7439.85,PayPal,"9011 Patterson Shoals Suite 927, Kimview, AL 01346",Shipped
940,419,2023-05-19 00:00:00,2010.28,Apple Pay,"148 Valencia Road Suite 310, Ashleymouth, SC 49057",Shipped
941,111,2023-06-02 00:00:00,6028.07,Apple Pay,"1540 Craig Trail, North Coreyberg, CA 20786",Processing
942,288,2023-08-16 00:00:00,1163.52,Bank Transfer,"906 Miller Village Apt. 171, West Ginaborough, CT 52593",Delivered
943,2,2023-07-12 00:00:00,3776.19,Google Pay,"0507 Clark Spring Suite 476, South Sheri, GU 69528",Shipped
944,231,2023-01-03 00:00:00,5955.14,PayPal,"1811 Stevens Walks, New Margaret, GU 72429",Pending
945,153,2023-08-12 00:00:00,7648.39,Apple Pay,"57886 Gerald Spurs, Webertown, ID 21068",Returned
946,238,2023-02-07 00:00:00,3956.86,PayPal,"3317 Hunt Flat, South Lauraview, ID 11913",Delivered
947,684,2023-12-11 00:00:00,2438.26,Apple Pay,"2795 Kevin Throughway, Collinsport, KS 84350",Pending
948,163,2023-09-03 00:00:00,2607.18,Credit Card,"6013 Hall Mountain, Port Raymondshire, DC 75283",Shipped
949,47,2023-08-25 00:00:00,4056.74,Bank Transfer,"190 Todd Fields Apt. 726, New Anthony, NY 11051",Cancelled
950,552,2023-01-27 00:00:00,2632.67,Apple Pay,"649 Jeffrey Port, Lake Courtney, CO 79577",Shipped
951,912,2023-12-31 00:00:00,743.44,Google Pay,"6634 Russo Radial, East Nicole, MD 77305",Pending
952,302,2023-04-07 00:00:00,1861.77,Google Pay,"73690 Christina Junctions, Harrisport, IN 80732",Shipped
953,98,2023-05-22 00:00:00,1442.38,Credit Card,"6416 Crystal Point Suite 435, Robertborough, IA 01863",Processing
954,955,2023-12-04 00:00:00,5278.33,Credit Card,"916 Foster Hills Apt. 469, South Shelby, OR 52853",Processing
955,699,2023-12-08 00:00:00,4688.77,Apple Pay,"42321 Michael Circles, East Brittany, NH 96937",Pending
956,804,2023-08-23 00:00:00,3159.23,Bank Transfer,"545 Casey Mill, South Bradley, VT 29523",Pending
957,940,2023-11-23 00:00:00,2412.07,Debit Card,"74289 Brittany Fields, Mathishaven, DC 85021",Delivered
958,717,2023-06-18 00:00:00,8384.4,Bank Transfer,"11150 Chandler Springs, North Matthew, MI 77687",Processing
959,129,2023-02-02 00:00:00,6300.54,Bank Transfer,"11481 Simon Inlet Apt. 832, Lisaside, CA 70371",Processing
960,88,2023-04-10 00:00:00,1023.62,Apple Pay,"8555 Brandon Station Apt. 825, West Kenneth, TX 85642",Processing
961,255,2023-03-03 00:00:00,7530.82,Apple Pay,"08906 Kelly Spring, Lake Ryanview, AS 99053",Delivered
962,920,2023-05-21 00:00:00,5406.52,Debit Card,"08783 Carroll Drives Suite 379, North Regina, PW 79512",Shipped
963,386,2023-12-15 00:00:00,3394.98,Google Pay,"4107 Kim Squares Suite 949, Lake Terrimouth, OK 47338",Delivered
964,475,2023-11-18 00:00:00,2154.52,Apple Pay,"63390 Alexander Keys Apt. 486, Karenside, MN 39583",Pending
965,720,2023-04-22 00:00:00,3434.17,Google Pay,"509 Rice Island, Port Matthew, FM 89824",Delivered
966,217,2023-09-17 00:00:00,5727.62,Bank Transfer,"668 Jeremy Greens, West Royfort, LA 06674",Delivered
967,153,2023-12-12 00:00:00,5596.95,Apple Pay,"57886 Gerald Spurs, Webertown, ID 21068",Shipped
968,389,2023-11-06 00:00:00,4205.19,Apple Pay,"994 Hutchinson Crest Suite 344, East Michael, IA 08629",Processing
969,685,2023-04-22 00:00:00,1784.1,Apple Pay,"9997 Waters Locks Suite 973, Leslieside, IL 39146",Processing
970,580,2023-07-19 00:00:00,8511.18,PayPal,"9626 Mark Garden, East Connor, VT 06908",Pending
971,628,2023-08-23 00:00:00,6692.45,Bank Transfer,"7401 Lisa Lakes, New Anne, HI 21569",Shipped
972,984,2023-07-17 00:00:00,2429.0,Google Pay,"PSC 8047, Box 2428, APO AP 90985",Pending
973,397,2023-04-22 00:00:00,9629.43,Debit Card,"70306 Katherine Turnpike, West Davidfurt, IL 78246",Processing
974,372,2023-06-11 00:00:00,5053.16,PayPal,"365 Gabriel Pike Apt. 995, East Angelabury, IA 29476",Processing
975,949,2023-12-14 00:00:00,6423.87,Bank Transfer,"1761 Kaitlyn Flats Suite 108, East Jesusland, MN 97659",Shipped
976,307,2023-08-22 00:00:00,4823.41,Credit Card,"1236 Anderson Ford, South Ericburgh, MH 86146",Shipped
977,690,2023-04-13 00:00:00,8811.71,Bank Transfer,"331 Bass Shores, North Melissatown, MH 70025",Delivered
978,486,2023-02-27 00:00:00,6245.77,Apple Pay,"31667 Brown Course, South Kathrynshire, IN 92638",Delivered
979,777,2023-02-18 00:00:00,2722.64,Credit Card,"162 Burns Trafficway Suite 686, South Devin, WY 34462",Processing
980,767,2023-10-10 00:00:00,1504.63,Apple Pay,"906 Melissa Trafficway Apt. 612, Nashmouth, CT 64192",Delivered
981,733,2023-03-04 00:00:00,1512.15,Bank Transfer,"616 Dean Valley, Markbury, ND 69679",Processing
982,221,2023-04-06 00:00:00,665.36,Apple Pay,"696 Jesse Rest, New Steven, MD 50035",Processing
983,844,2023-04-18 00:00:00,5002.47,Apple Pay,"596 Thompson Ports Suite 611, New Dennis, AZ 71390",Processing
984,265,2023-02-24 00:00:00,4339.94,Bank Transfer,"3373 Morris Coves Apt. 820, New Andrewhaven, SD 37693",Cancelled
985,742,2023-12-17 00:00:00,7511.29,PayPal,"3652 Pham Plains, Michelleberg, MD 36192",Pending
986,289,2023-08-15 00:00:00,2369.55,Bank Transfer,"3222 Brandi Walks Suite 185, North Kimberly, CO 19160",Pending
987,328,2023-07-04 00:00:00,7958.98,Bank Transfer,"04664 Kylie Plains Suite 747, Matthewbury, MA 30410",Shipped
988,128,2023-04-28 00:00:00,3197.71,Apple Pay,"USNS Kim, FPO AE 84026",Delivered
989,278,2023-07-25 00:00:00,1084.8,PayPal,"4308 Miles Gardens Suite 023, Alexandramouth, AZ 50988",Delivered
990,58,2023-08-16 00:00:00,7265.38,Bank Transfer,"836 James Ridges, Jenniferside, OK 74757",Shipped
991,194,2023-01-07 00:00:00,869.69,Google Pay,"60538 David Field Suite 178, West Colleen, OR 85060",Delivered
992,77,2023-03-05 00:00:00,7330.42,Debit Card,"65430 David Extension, New Jessicaport, WY 51686",Delivered
993,819,2023-02-24 00:00:00,1893.27,PayPal,"984 Gaines Circles, Sellersfort, CO 47540",Shipped
994,340,2023-06-29 00:00:00,4899.51,Apple Pay,"8910 Miranda Viaduct Apt. 792, West Connor, IA 33808",Shipped
995,648,2023-11-25 00:00:00,769.89,Google Pay,"00653 Robert Station, Sharpfurt, WA 14136",Shipped
996,627,2023-11-24 00:00:00,4618.85,PayPal,"85851 Brown Rue, Jeremychester, MS 73458",Returned
997,630,2023-04-11 00:00:00,9823.65,Google Pay,"311 Smith Meadow Suite 169, Leebury, LA 70905",Delivered
998,187,2023-09-07 00:00:00,1411.12,PayPal,"6573 Nicholas Green, Nealburgh, VA 12462",Delivered
999,631,2023-02-16 00:00:00,1384.12,Google Pay,"15067 Atkinson Springs, Haysshire, CT 72845",Shipped
1000,635,2023-04-24 00:00:00,7374.5,Apple Pay,"0297 Martinez Islands, Amandashire, WI 28392",Shipped
1001,549,2023-01-20 00:00:00,1534.44,Bank Transfer,"USS Perkins, FPO AE 39759",Shipped
1002,126,2023-07-20 00:00:00,561.68,Credit Card,"9861 Karen Via Apt. 963, Meyerville, IA 21076",Processing
1003,835,2023-05-05 00:00:00,1979.3,Google Pay,"479 Martinez Summit, Pearsonstad, MO 16118",Shipped
1004,290,2023-08-02 00:00:00,1282.03,Google Pay,"USS Ferguson, FPO AE 05069",Shipped
1005,287,2023-09-25 00:00:00,7269.91,PayPal,"238 Justin Causeway, Thompsonfort, PA 01391",Processing
1006,63,2023-12-14 00:00:00,1919.22,Apple Pay,"06045 Cooper Course Suite 653, West Peter, UT 44313",Delivered
1007,591,2023-11-04 00:00:00,5689.95,PayPal,"661 Williams Walk Apt. 054, Rebeccabury, AR 85129",Shipped
1008,19,2023-04-25 00:00:00,3177.05,PayPal,"07166 Fitzpatrick Creek Apt. 652, Port Rebeccafort, CA 01233",Pending
1009,12,2023-10-01 00:00:00,5457.03,Credit Card,"8473 Darren Drive, New Angelaport, MA 14120",Returned
1010,506,2023-10-16 00:00:00,657.21,Apple Pay,"0472 Jacobson Port, East Haley, NJ 29862",Returned
1011,866,2023-01-01 00:00:00,5677.64,Debit Card,"USNS Bennett, FPO AE 27548",Processing
1012,176,2023-05-02 00:00:00,437.35,Debit Card,"2070 Shaun Parkways, Smithborough, MT 78961",Delivered
1013,759,2023-08-18 00:00:00,6818.29,Bank Transfer,"18584 Michael Squares, Lopezville, MT 71712",Delivered
1014,558,2023-08-20 00:00:00,1336.93,Bank Transfer,"3880 Allen Ports, Port Ashleyfurt, MS 48961",Delivered
1015,261,2023-06-03 00:00:00,4600.27,PayPal,"PSC 4103, Box 7686, APO AP 95301",Returned
1016,512,2023-04-26 00:00:00,4923.37,Google Pay,"701 Rachel Hill, Silvabury, GU 93739",Pending
1017,810,2023-09-15 00:00:00,6789.12,Debit Card,"35088 Sandra Circle, West William, WI 97897",Processing
1018,362,2023-01-20 00:00:00,5266.6,Apple Pay,"2284 James Skyway Apt. 782, Christopherfurt, AL 91639",Delivered
1019,759,2023-05-12 00:00:00,4059.28,Apple Pay,"18584 Michael Squares, Lopezville, MT 71712",Delivered
1020,50,2023-08-16 00:00:00,7923.28,Bank Transfer,"04918 Miller Canyon, Lisaberg, PR 34742",Shipped
1021,49,2023-03-03 00:00:00,4953.55,Apple Pay,"564 Davis Meadows, Riverstown, SD 21458",Shipped
1022,512,2023-12-06 00:00:00,170.4,Credit Card,"701 Rachel Hill, Silvabury, GU 93739",Shipped
1023,444,2023-12-20 00:00:00,7344.68,Credit Card,"0927 Peterson Dam, West Daniel, AK 87750",Delivered
1024,972,2023-02-14 00:00:00,3006.51,Credit Card,"798 Valerie Fields, Allenfurt, MS 40291",Processing
1025,638,2023-09-07 00:00:00,624.18,Debit Card,"Unit 6454 Box 2081, DPO AE 06439",Delivered
1026,814,2023-03-27 00:00:00,1631.04,PayPal,"97421 Carney Plains, Lake Dawn, GU 22785",Shipped
1027,138,2023-05-04 00:00:00,2509.63,PayPal,"Unit 4900 Box 6715, DPO AA 42903",Pending
1028,327,2023-02-12 00:00:00,1211.4,Google Pay,"9848 Lewis Springs, Davidbury, KY 01311",Delivered
1029,291,2023-10-10 00:00:00,1299.78,Credit Card,"775 Brent Walks Apt. 081, North Karenfort, DC 56952",Delivered
1030,966,2023-11-25 00:00:00,3055.36,PayPal,"Unit 4678 Box 3584, DPO AE 54078",Pending
1031,110,2023-07-23 00:00:00,1441.02,Google Pay,"743 Craig Tunnel Suite 921, Whiteburgh, MD 59933",Processing
1032,571,2023-11-01 00:00:00,9159.66,Debit Card,"72661 Gregory Shore Suite 574, Jamesfurt, ME 14329",Shipped
1033,552,2023-07-29 00:00:00,5109.62,Apple Pay,"649 Jeffrey Port, Lake Courtney, CO 79577",Delivered
1034,264,2023-04-27 00:00:00,6550.65,Debit Card,"220 Mitchell Knoll Suite 574, East Johnshire, PR 62470",Shipped
1035,379,2023-12-16 00:00:00,1373.29,PayPal,"49196 Carol Stravenue Suite 566, New Carolynburgh, MO 37738",Delivered
1036,292,2023-02-22 00:00:00,2190.39,Google Pay,"3728 Taylor Knolls, Lake Christon, AS 58022",Shipped
1037,766,2023-07-02 00:00:00,3397.13,Debit Card,"06672 Roberts Hill Suite 143, Kevinberg, TX 62048",Delivered
1038,339,2023-05-11 00:00:00,2844.19,Google Pay,"77526 Lynch Valley, Richardmouth, FM 73026",Delivered
1039,395,2023-06-30 00:00:00,73.24,Bank Transfer,"35206 Richard Orchard, North Alexanderstad, AL 33740",Delivered
1040,749,2023-07-03 00:00:00,4263.49,PayPal,"3057 Joseph Stravenue, New Amytown, ND 29394",Delivered
1041,544,2023-09-19 00:00:00,3001.83,Debit Card,"74264 Scott Glen, Kristophermouth, AL 08053",Delivered
1042,86,2023-08-31 00:00:00,2716.09,PayPal,"3721 Cross Squares, New Ryantown, IL 95861",Shipped
1043,284,2023-09-02 00:00:00,5594.76,Bank Transfer,"145 Christina Extensions, Wrightmouth, AZ 92930",Shipped
1044,680,2023-10-05 00:00:00,1120.74,Bank Transfer,"87646 James Inlet Suite 899, North Russelltown, VT 91563",Shipped
1045,511,2023-10-15 00:00:00,1535.29,Google Pay,"Unit 5532 Box 8521, DPO AA 29810",Delivered
1046,626,2023-11-14 00:00:00,2460.65,Apple Pay,"6895 Williamson Villages Suite 320, Whiteview, FL 41116",Shipped
1047,823,2023-11-05 00:00:00,4130.1,PayPal,"0792 Becky Inlet Suite 081, Greeneville, ND 56274",Delivered
1048,24,2023-05-06 00:00:00,2794.25,Debit Card,"63366 Galvan Mount Apt. 992, New Kurtside, OR 94309",Pending
1049,38,2023-05-07 00:00:00,3572.16,PayPal,"8203 Brooke Shoals Apt. 779, Port William, VA 91309",Delivered
1050,890,2023-10-21 00:00:00,5205.76,Bank Transfer,"69410 Nicholson Squares, Port Markbury, AR 33217",Shipped
1051,992,2023-01-06 00:00:00,8341.45,Bank Transfer,"Unit 8613 Box 8292, DPO AE 66619",Processing
1052,819,2023-04-04 00:00:00,2329.64,Debit Card,"984 Gaines Circles, Sellersfort, CO 47540",Shipped
1053,423,2023-08-01 00:00:00,8430.69,Debit Card,"356 Jason Isle Suite 471, Nicholasborough, UT 31084",Pending
1054,16,2023-11-20 00:00:00,1378.44,Credit Card,"679 Cassie Dale Suite 619, East Richardberg, IL 35465",Pending
1055,8,2023-01-26 00:00:00,6047.22,Credit Card,"643 Jones Union Apt. 008, Bradleyville, LA 33747",Delivered
1056,662,2023-10-22 00:00:00,3470.52,PayPal,"12417 Lopez Loop, New Amyburgh, SD 05083",Pending
1057,951,2023-04-28 00:00:00,4705.99,Credit Card,"19637 Murillo Burgs Suite 893, Chavezbury, NV 84311",Delivered
1058,736,2023-08-29 00:00:00,6036.63,Google Pay,"Unit 1532 Box 2516, DPO AP 28249",Delivered
1059,152,2023-12-16 00:00:00,1111.13,Apple Pay,"423 Ashley Stream, Boylehaven, MD 35540",Pending
1060,495,2023-04-22 00:00:00,2097.76,Debit Card,"97088 Swanson Motorway Suite 291, New Jennaside, WY 07462",Delivered
1061,466,2023-01-20 00:00:00,2577.47,Credit Card,"2633 Brandon Points, West Elizabeth, NJ 77655",Processing
1062,298,2023-12-18 00:00:00,1177.47,Credit Card,"284 Vaughn Path Suite 540, Stewartbury, MS 51392",Delivered
1063,401,2023-03-05 00:00:00,7517.25,PayPal,"01149 Joseph Shores, New Marc, KS 68833",Shipped
1064,774,2023-11-17 00:00:00,1746.67,PayPal,"6133 Lambert Springs, Marialand, VA 07607",Delivered
1065,828,2023-11-02 00:00:00,5131.78,Apple Pay,"583 Fisher Hill Suite 269, New Justinmouth, SC 65430",Delivered
1066,384,2023-01-21 00:00:00,5934.14,Google Pay,"03755 Nixon Track Suite 930, Port Howard, DE 27464",Pending
1067,22,2023-11-16 00:00:00,6683.18,Apple Pay,"Unit 4231 Box 6283, DPO AE 12970",Shipped
1068,565,2023-04-05 00:00:00,324.56,Bank Transfer,"Unit 6245 Box 0205, DPO AE 69823",Cancelled
1069,747,2023-09-03 00:00:00,4032.82,Debit Card,"2285 Monica Viaduct, Meltonchester, NV 91773",Shipped
1070,502,2023-12-07 00:00:00,4872.0,Credit Card,"7935 Shelton Wall Suite 466, Michaelfort, OH 84658",Cancelled
1071,151,2023-11-23 00:00:00,3436.48,Credit Card,"993 Donna Villages Apt. 832, Davidmouth, AR 84807",Delivered
1072,822,2023-10-03 00:00:00,7159.49,Debit Card,"361 Blair Valley Suite 110, Lake Robert, WI 18574",Delivered
1073,288,2023-11-20 00:00:00,530.12,Debit Card,"906 Miller Village Apt. 171, West Ginaborough, CT 52593",Processing
1074,661,2023-01-01 00:00:00,5131.94,Debit Card,"00596 West Ferry, Tiffanystad, NY 28288",Delivered
1075,347,2023-09-03 00:00:00,1442.22,Apple Pay,"5213 Hancock Lock Suite 122, Port Cameron, KS 37951",Pending
1076,340,2023-06-14 00:00:00,4454.42,Debit Card,"8910 Miranda Viaduct Apt. 792, West Connor, IA 33808",Processing
1077,61,2023-12-08 00:00:00,4248.48,Debit Card,"42946 Riley Streets, Port Catherinemouth, AS 02871",Delivered
1078,941,2023-05-10 00:00:00,3535.65,Debit Card,"830 Autumn Gateway Suite 445, Michaelchester, ME 79287",Shipped
1079,562,2023-05-10 00:00:00,600.74,Google Pay,"59974 Larry Curve Suite 028, Jesseport, MD 93597",Pending
1080,895,2023-12-22 00:00:00,384.22,Debit Card,"96446 David Dam Apt. 135, Brentville, NJ 06855",Delivered
1081,2,2023-12-24 00:00:00,2322.49,Bank Transfer,"0507 Clark Spring Suite 476, South Sheri, GU 69528",Processing
1082,750,2023-12-03 00:00:00,4892.52,Bank Transfer,"6444 Peterson Rue Suite 426, Port Ashleyside, TX 70663",Delivered
1083,260,2023-03-07 00:00:00,5118.14,Apple Pay,"757 Butler Throughway Suite 722, Donnaburgh, MI 42910",Delivered
1084,777,2023-02-18 00:00:00,3380.48,Credit Card,"162 Burns Trafficway Suite 686, South Devin, WY 34462",Pending
1085,993,2023-03-20 00:00:00,6769.37,Apple Pay,"93763 Ritter Divide Suite 335, South Jennifer, OR 89310",Delivered
1086,135,2023-12-19 00:00:00,5733.27,Google Pay,"5035 Romero Estate, West Elizabethside, CO 00606",Shipped
1087,232,2023-04-20 00:00:00,4882.17,Apple Pay,"75375 Franco Overpass Apt. 921, New Christopher, AK 82689",Pending
1088,484,2023-06-03 00:00:00,4172.66,Debit Card,"140 Douglas Crossroad, Johntown, UT 71321",Cancelled
1089,200,2023-02-02 00:00:00,7728.57,Bank Transfer,"89753 Cheryl Harbor, Mortonberg, AS 36765",Shipped
1090,313,2023-09-29 00:00:00,561.91,Credit Card,"183 Darren Mission Suite 585, East Rachelton, NC 75489",Delivered
1091,770,2023-07-20 00:00:00,1747.0,PayPal,"05320 Lee Terrace, Robertville, TX 64260",Shipped
1092,635,2023-06-16 00:00:00,11448.51,Google Pay,"0297 Martinez Islands, Amandashire, WI 28392",Shipped
1093,207,2023-08-19 00:00:00,10734.25,Bank Transfer,"152 Karen Parks, East Tanner, DC 63427",Delivered
1094,276,2023-04-04 00:00:00,3947.77,Bank Transfer,"Unit 9570 Box 2427, DPO AE 04711",Pending
1095,197,2023-02-05 00:00:00,4145.88,PayPal,"82049 Brown Stream, Johnsonberg, NJ 37566",Shipped
1096,971,2023-05-18 00:00:00,6570.97,PayPal,"55988 Christopher Trail, North Carol, CO 30798",Processing
1097,36,2023-06-18 00:00:00,1215.08,Apple Pay,"7251 Jessica Avenue Apt. 098, Danielmouth, WI 49576",Pending
1098,357,2023-08-13 00:00:00,4435.23,Bank Transfer,"70133 Michelle Springs Suite 126, South Andreahaven, VA 99123",Shipped
1099,995,2023-10-24 00:00:00,2234.58,Bank Transfer,"6972 Duncan Bypass, North Joanne, TN 53244",Pending
1100,765,2023-07-07 00:00:00,1448.52,Debit Card,"59472 Bryan Shores, South Melaniemouth, IA 00628",Pending
1101,460,2023-05-06 00:00:00,8686.32,Google Pay,"50855 Thornton Forks, Melissaland, KS 91881",Shipped
1102,737,2023-03-02 00:00:00,4157.86,Credit Card,"839 April Junction Suite 580, Walkerport, MI 88703",Shipped
1103,579,2023-01-31 00:00:00,901.16,PayPal,"6404 Rogers Lodge Apt. 896, Sharonfurt, AL 25007",Delivered
1104,141,2023-03-16 00:00:00,3168.96,PayPal,"07081 Angela Inlet Suite 597, Rosston, CO 31902",Returned
1105,313,2023-10-11 00:00:00,3081.71,PayPal,"183 Darren Mission Suite 585, East Rachelton, NC 75489",Cancelled
1106,500,2023-12-13 00:00:00,1732.3,Credit Card,"97745 Chapman Harbors, Lake Emilyberg, MA 53032",Shipped
1107,593,2023-04-17 00:00:00,4423.16,Apple Pay,"USNS Garcia, FPO AP 71314",Returned
1108,702,2023-10-12 00:00:00,1206.63,PayPal,"154 Richard Burg, East Jessicafurt, CA 41586",Delivered
1109,19,2023-12-05 00:00:00,5825.55,PayPal,"07166 Fitzpatrick Creek Apt. 652, Port Rebeccafort, CA 01233",Processing
1110,853,2023-04-13 00:00:00,6132.36,Apple Pay,"5301 Thomas Circles, Justinfurt, CT 76036",Delivered
1111,234,2023-01-18 00:00:00,12301.63,PayPal,"16345 Lynn Ramp, New Stephanieton, PW 51589",Pending
1112,23,2023-03-27 00:00:00,2471.11,Google Pay,"036 Scott Spur Apt. 310, Aliciaside, RI 26459",Delivered
1113,642,2023-02-17 00:00:00,2356.1,Credit Card,"6088 Cox Ramp Suite 999, West Robin, HI 97127",Delivered
1114,567,2023-06-16 00:00:00,2692.42,Bank Transfer,"USCGC Prince, FPO AP 96103",Delivered
1115,541,2023-11-18 00:00:00,668.37,PayPal,"970 Daniel Islands, Hodgeview, AK 74927",Shipped
1116,190,2023-11-20 00:00:00,1854.58,Debit Card,"Unit 2740 Box 6087, DPO AE 97176",Shipped
1117,12,2023-01-02 00:00:00,911.49,Credit Card,"8473 Darren Drive, New Angelaport, MA 14120",Pending
1118,428,2023-01-02 00:00:00,5326.6,PayPal,"89114 David Shore, West Mikemouth, HI 33340",Delivered
1119,163,2023-04-18 00:00:00,6780.99,Apple Pay,"6013 Hall Mountain, Port Raymondshire, DC 75283",Delivered
1120,294,2023-07-03 00:00:00,1631.58,Apple Pay,"2567 Clements Drive, Port Heatherport, NM 87242",Pending
1121,808,2023-11-23 00:00:00,1150.6,Debit Card,"7940 Stewart Mountains, North Jacob, WA 26180",Delivered
1122,102,2023-12-06 00:00:00,339.71,Google Pay,"75143 Taylor Ramp, West Angelaside, LA 98633",Shipped
1123,309,2023-05-07 00:00:00,12048.43,Google Pay,"Unit 6702 Box 5365, DPO AA 00666",Cancelled
1124,606,2023-05-06 00:00:00,2271.95,Apple Pay,"569 Richard Court, Stevensonville, MT 54975",Processing
1125,231,2023-08-11 00:00:00,1736.64,PayPal,"1811 Stevens Walks, New Margaret, GU 72429",Shipped
1126,112,2023-04-27 00:00:00,163.26,Bank Transfer,"8287 Matthew Cliff, Benjaminland, SC 99150",Shipped
1127,693,2023-10-29 00:00:00,6578.38,Google Pay,"1479 Gill Branch Suite 165, West Madisonmouth, RI 32535",Returned
1128,995,2023-09-01 00:00:00,9471.97,Apple Pay,"6972 Duncan Bypass, North Joanne, TN 53244",Delivered
1129,51,2023-05-03 00:00:00,5758.91,Debit Card,"PSC 4091, Box 6782, APO AE 97171",Delivered
