order_id,customer_id,order_date,total_amount,payment_method,shipping_address,status
875,282,2023-02-18 00:00:00,801.78,Google Pay,"227 Anna Throughway Suite 268, Mariaborough, MA 83540",Pending
876,339,2023-01-21 00:00:00,5665.66,Apple Pay,"412 Wilson Brooks, Hughesborough, AZ 84048",Returned
877,541,2023-02-16 00:00:00,6183.84,Google Pay,"4137 Bradley Radial, New Brittany, AR 19398",Delivered
878,312,2023-12-08 00:00:00,5236.64,Apple Pay,"82014 Wesley Burg, East Garrettfort, NV 65462",Cancelled
879,350,2023-07-09 00:00:00,3159.69,Bank Transfer,"668 Alvarado Parkways Apt. 814, Port Amyburgh, NE 51279",Processing
880,252,2023-01-17 00:00:00,9108.4,Google Pay,"8809 Matthew Turnpike, South Bryanport, OR 96385",Shipped
881,212,2023-09-19 00:00:00,5137.85,Debit Card,"476 Thomas Keys, West Zachary, WV 61755",Returned
882,472,2023-07-04 00:00:00,7658.69,Google Pay,"USNS Swanson, FPO AA 30306",Pending
883,356,2023-08-26 00:00:00,5490.12,Google Pay,"31432 Hoffman Islands Suite 450, North Sheila, NY 82453",Shipped
884,327,2023-12-10 00:00:00,8834.75,PayPal,"470 Christopher Plains, Lake Jackson, AK 78061",Delivered
885,257,2023-10-21 00:00:00,2533.85,Debit Card,"8767 Jeffrey Parkway, Vanessaberg, PA 17673",Shipped
886,31,2023-04-01 00:00:00,5301.58,Apple Pay,"PSC 3306, Box 5428, APO AE 59915",Shipped
887,106,2023-10-02 00:00:00,9119.26,Apple Pay,"803 Hammond Tunnel Suite 539, Petersonside, WA 85672",Delivered
888,419,2023-04-21 00:00:00,4936.23,PayPal,"50973 Christopher Island, East Bridgetview, ND 48298",Delivered
889,494,2023-02-18 00:00:00,4374.06,Google Pay,"914 Christopher Pine, Port Joannastad, GA 32737",Shipped
890,106,2023-12-29 00:00:00,346.35,Bank Transfer,"803 Hammond Tunnel Suite 539, Petersonside, WA 85672",Processing
891,468,2023-09-06 00:00:00,5525.13,Bank Transfer,"Unit 9658 Box 7230, DPO AP 13476",Returned
892,352,2023-09-30 00:00:00,1728.0,PayPal,"265 Raymond Cliffs Apt. 431, Port Josephfurt, AK 73838",Returned
893,479,2023-01-04 00:00:00,6169.63,Google Pay,"62520 Kyle Point Apt. 832, Lake Kellyshire, MN 32050",Returned
894,451,2023-08-11 00:00:00,4855.12,Debit Card,"26286 Kevin Gateway, South Jessicafurt, ME 77220",Returned
895,85,2023-11-20 00:00:00,4284.09,PayPal,"3388 John Drive, Sanchezberg, CA 70369",Shipped
896,251,2023-07-07 00:00:00,5230.24,Google Pay,"5384 Laurie Wall, Nelsonchester, MO 34323",Pending
897,42,2023-09-23 00:00:00,6234.52,Credit Card,"PSC 1375, Box 5340, APO AA 59539",Delivered
898,469,2023-02-05 00:00:00,6097.58,Credit Card,"3175 Lee Greens, East Nicoleshire, ME 61025",Delivered
899,292,2023-09-22 00:00:00,8644.16,Apple Pay,"0378 Robert Island, Brittanyhaven, FM 53030",Shipped
900,416,2023-07-19 00:00:00,1573.48,Google Pay,"974 Pace Spurs, East Carlaport, VT 61324",Shipped
901,455,2023-11-14 00:00:00,983.58,Bank Transfer,"218 Katherine Lock, Lake Michelle, OH 61194",Delivered
902,185,2023-03-09 00:00:00,2009.92,Credit Card,"521 Jones Groves Suite 834, Kimville, LA 86624",Processing
903,287,2023-12-03 00:00:00,10137.58,Bank Transfer,"9724 Young Shores Suite 001, Aprilmouth, NM 27628",Shipped
904,115,2023-11-20 00:00:00,1757.5,Bank Transfer,"520 Linda Square Suite 438, Port Kevinstad, MH 75786",Cancelled
905,89,2023-10-21 00:00:00,1888.48,Debit Card,"50715 Shannon Roads Apt. 289, Garciaton, DC 77209",Processing
906,300,2023-09-10 00:00:00,4672.87,Bank Transfer,"4292 Bailey Trail, New Angela, TX 07753",Delivered
907,45,2023-04-21 00:00:00,1446.75,Apple Pay,"01566 Santos Ports Apt. 603, Marissamouth, DE 05833",Processing
908,185,2023-04-26 00:00:00,4507.83,Credit Card,"521 Jones Groves Suite 834, Kimville, LA 86624",Shipped
909,477,2023-06-19 00:00:00,744.81,Credit Card,"003 Jay Track, West Michaelchester, KY 72434",Cancelled
910,86,2023-01-30 00:00:00,9157.39,Credit Card,"82563 Daniel Ford, East Nicholasbury, PR 96172",Shipped
911,174,2023-10-17 00:00:00,4638.09,Google Pay,"USS Gates, FPO AP 04124",Shipped
912,17,2023-02-20 00:00:00,3175.43,Apple Pay,"516 Travis Stravenue Suite 393, Tiffanyfurt, WY 70102",Shipped
913,492,2023-12-01 00:00:00,4570.64,PayPal,"365 Armstrong Brook Suite 435, East Darrell, MH 48405",Processing
914,407,2023-03-27 00:00:00,7417.1,Debit Card,"024 Dixon Burg Suite 145, Cooktown, VA 24783",Shipped
915,283,2023-01-01 00:00:00,3697.42,Debit Card,"PSC 7750, Box 0043, APO AA 90359",Delivered
916,121,2023-08-01 00:00:00,5034.27,Google Pay,"541 Nicole Forks Suite 082, East Janet, CT 83771",Pending
917,107,2023-10-06 00:00:00,1440.63,PayPal,"65907 Morris Roads, Lake Stephaniemouth, WI 04889",Processing
918,217,2023-11-03 00:00:00,2692.48,Google Pay,"706 Miller Highway Apt. 030, South Andreamouth, PR 88200",Delivered
919,216,2023-04-11 00:00:00,3954.46,PayPal,"26072 Brooks Mount, Port Jillian, ND 52171",Processing
920,294,2023-12-25 00:00:00,4642.14,Credit Card,"3245 Lauren Curve, West Nicolemouth, DE 51010",Pending
921,47,2023-09-26 00:00:00,4867.43,PayPal,"4221 Miller Route Suite 078, East Diane, ME 83126",Returned
922,393,2023-01-09 00:00:00,867.47,Debit Card,"87952 Brennan Rapids Apt. 806, Meganbury, NM 93695",Shipped
923,370,2023-03-12 00:00:00,6334.51,Apple Pay,"Unit 3091 Box 8724, DPO AA 92128",Delivered
924,206,2023-01-25 00:00:00,4458.76,Credit Card,"43452 Munoz Squares Suite 945, West Ginaton, IL 93348",Delivered
925,180,2023-09-20 00:00:00,11211.1,PayPal,"USNS Perry, FPO AE 39877",Shipped
926,379,2023-08-13 00:00:00,3162.62,Google Pay,"39914 Rachel Village Apt. 843, New Robert, IA 31817",Shipped
927,369,2023-06-19 00:00:00,108.99,Bank Transfer,"3437 Sarah Mountains, Port Deborahtown, PR 75568",Processing
928,304,2023-01-29 00:00:00,10089.84,Credit Card,"494 Mcbride Walk Apt. 059, South April, AZ 68849",Shipped
929,501,2023-09-25 00:00:00,3809.8,Credit Card,"9854 Hernandez Street Apt. 316, Brooksport, FM 16851",Pending
930,15,2023-12-27 00:00:00,8258.23,Apple Pay,"Unit 6531 Box 4282, DPO AA 47489",Processing
931,10,2023-08-06 00:00:00,4855.21,Credit Card,"1974 Williamson Square Suite 701, Lake Dannyton, GU 01784",Processing
932,33,2023-04-05 00:00:00,7124.14,Debit Card,"884 Chad Fall, Lake Yvetteview, VI 27215",Processing
933,26,2023-09-25 00:00:00,6357.86,Debit Card,"630 Elizabeth Cove Apt. 812, Jonathanfort, AZ 96928",Delivered
934,468,2023-10-28 00:00:00,7602.43,Google Pay,"Unit 9658 Box 7230, DPO AP 13476",Shipped
935,163,2023-12-10 00:00:00,2970.55,Bank Transfer,"04433 Davis Club Suite 151, Lake Davidside, MH 02661",Delivered
936,412,2023-03-27 00:00:00,4299.27,Debit Card,"5759 Payne Path, West Nicole, MH 06129",Delivered
937,487,2023-06-16 00:00:00,2426.95,Google Pay,"3015 White Rest, Brownbury, CO 44864",Processing
938,518,2023-08-02 00:00:00,2355.33,Apple Pay,"86221 Wood Motorway, New Jamiebury, NE 28582",Shipped
939,210,2023-03-15 00:00:00,5012.7,Google Pay,"4791 Kathleen Terrace Suite 347, Herreraburgh, AL 09348",Shipped
940,534,2023-08-03 00:00:00,7858.28,Google Pay,"PSC 7817, Box 6239, APO AA 15813",Shipped
941,401,2023-05-29 00:00:00,755.88,Bank Transfer,"7494 Mitchell Land Apt. 346, Mendozaview, MO 19898",Pending
942,532,2023-08-27 00:00:00,3973.28,PayPal,"Unit 7256 Box 9655, DPO AE 02751",Shipped
943,116,2023-01-07 00:00:00,792.08,Apple Pay,"532 Mooney Haven, Lake Michael, AZ 46982",Processing
944,335,2023-12-23 00:00:00,5542.92,Debit Card,"0120 Timothy Dale, East Traceyfort, NV 81413",Delivered
945,442,2023-01-17 00:00:00,5523.41,Bank Transfer,"724 Kim Canyon Apt. 715, East Tiffanyton, CO 10663",Cancelled
946,527,2023-01-10 00:00:00,211.72,PayPal,"USS Smith, FPO AE 05742",Processing
947,421,2023-11-29 00:00:00,4156.99,Credit Card,"13712 Wilson Stream Apt. 932, New Jamie, AK 22812",Delivered
948,277,2023-10-11 00:00:00,658.2,PayPal,"2815 Perez Isle, East Frances, IN 64806",Pending
949,312,2023-08-08 00:00:00,8690.55,Google Pay,"82014 Wesley Burg, East Garrettfort, NV 65462",Shipped
950,252,2023-06-04 00:00:00,3134.0,Credit Card,"8809 Matthew Turnpike, South Bryanport, OR 96385",Pending
951,517,2023-10-06 00:00:00,311.9,Google Pay,"7487 Brennan Hills Apt. 189, Martinezview, AS 25393",Shipped
952,7,2023-05-15 00:00:00,8710.62,Apple Pay,"0999 Miller Fall Suite 551, Howardstad, NY 43381",Processing
953,497,2023-12-12 00:00:00,1429.57,Credit Card,"7704 Perez Circle, Lake Marytown, NV 20197",Shipped
954,529,2023-08-01 00:00:00,1773.4,PayPal,"0465 Joseph Extensions Apt. 314, South Jamesview, IL 60821",Pending
955,337,2023-05-07 00:00:00,10038.53,Apple Pay,"USNV Walters, FPO AA 42909",Shipped
956,291,2023-12-25 00:00:00,3149.99,Credit Card,"6969 Molly Garden Apt. 435, West Stephenmouth, FL 48544",Processing
957,40,2023-03-25 00:00:00,889.23,Google Pay,"3352 Fowler Throughway, Walterland, ND 14195",Delivered
958,53,2023-07-30 00:00:00,1814.81,Bank Transfer,"318 James Union Apt. 626, New Brian, NH 62742",Delivered
959,318,2023-10-16 00:00:00,3939.25,PayPal,"Unit 1505 Box 9566, DPO AE 08995",Shipped
960,345,2023-12-08 00:00:00,5755.73,Debit Card,"900 Morrison Road, Lake Emily, DC 09574",Shipped
961,294,2023-09-10 00:00:00,1434.33,Credit Card,"3245 Lauren Curve, West Nicolemouth, DE 51010",Delivered
962,72,2023-07-29 00:00:00,287.54,Google Pay,"894 Gerald View, Jamesmouth, UT 42525",Shipped
963,547,2023-04-05 00:00:00,7869.56,Google Pay,"98500 Stephanie Crescent Suite 369, Burnschester, NC 26543",Shipped
964,363,2023-06-22 00:00:00,1963.01,Bank Transfer,"5692 Mathis Mill Apt. 674, Pricemouth, FM 74324",Delivered
965,376,2023-01-11 00:00:00,1849.99,Credit Card,"4485 Roy River, Mclaughlinmouth, DE 89054",Shipped
966,342,2023-10-11 00:00:00,6112.3,Google Pay,"436 Mary Prairie Apt. 247, New Tracey, ME 57622",Shipped
967,368,2023-05-11 00:00:00,5039.75,Credit Card,"02964 Curry Haven Apt. 756, Parksburgh, MO 31802",Delivered
968,81,2023-08-10 00:00:00,3541.88,Credit Card,"0710 Timothy Drive, Port Michelemouth, NJ 58665",Shipped
969,376,2023-07-28 00:00:00,7292.58,Debit Card,"4485 Roy River, Mclaughlinmouth, DE 89054",Processing
970,400,2023-03-13 00:00:00,3573.21,Google Pay,"PSC 7387, Box 3480, APO AE 70547",Delivered
971,528,2023-11-12 00:00:00,3035.61,Apple Pay,"13748 Ethan Green, New Sara, OR 29721",Shipped
972,437,2023-09-27 00:00:00,2176.33,PayPal,"49296 Jackson Mews Suite 858, North Lorraineborough, AL 46410",Shipped
973,119,2023-01-18 00:00:00,3490.03,Bank Transfer,"282 Ashley Light, Harrisonborough, AS 37936",Returned
974,383,2023-04-26 00:00:00,2818.18,Debit Card,"6289 Sue Flat Apt. 950, Terryville, ID 13766",Cancelled
975,393,2023-02-26 00:00:00,9830.38,Credit Card,"87952 Brennan Rapids Apt. 806, Meganbury, NM 93695",Pending
976,167,2023-08-08 00:00:00,1053.81,Apple Pay,"3091 Russell Brooks, Lake Kimberlyfort, OK 48420",Shipped
977,210,2023-08-21 00:00:00,7592.09,PayPal,"4791 Kathleen Terrace Suite 347, Herreraburgh, AL 09348",Shipped
978,449,2023-11-18 00:00:00,1381.27,PayPal,"024 Pena Lodge Apt. 486, South Sandraland, NM 18721",Shipped
979,472,2023-08-30 00:00:00,6734.18,Credit Card,"USNS Swanson, FPO AA 30306",Delivered
980,214,2023-04-30 00:00:00,6059.09,PayPal,"62692 Lane Pine, East Kimberlyhaven, NH 05428",Pending
981,467,2023-05-26 00:00:00,5524.33,Debit Card,"0229 Kenneth Crest, Port Gwendolyntown, VI 62753",Processing
982,303,2023-12-26 00:00:00,1077.98,Google Pay,"45973 Stacy Freeway Apt. 267, Lake David, TX 22914",Shipped
983,352,2023-05-11 00:00:00,3582.29,Bank Transfer,"265 Raymond Cliffs Apt. 431, Port Josephfurt, AK 73838",Shipped
984,522,2023-04-29 00:00:00,6098.19,Debit Card,"8757 Jennifer Skyway Suite 144, Thomasfort, HI 83621",Processing
985,81,2023-12-03 00:00:00,2580.97,Bank Transfer,"0710 Timothy Drive, Port Michelemouth, NJ 58665",Processing
986,367,2023-07-21 00:00:00,342.36,Apple Pay,"0679 Catherine Corners Suite 876, Luisborough, SD 66719",Shipped
987,17,2023-10-30 00:00:00,3096.41,Debit Card,"516 Travis Stravenue Suite 393, Tiffanyfurt, WY 70102",Shipped
988,15,2023-10-24 00:00:00,909.36,PayPal,"Unit 6531 Box 4282, DPO AA 47489",Delivered
989,21,2023-05-28 00:00:00,4479.81,PayPal,"0148 Chapman Haven Apt. 468, Rossville, OH 41472",Delivered
990,203,2023-11-03 00:00:00,393.16,Debit Card,"192 Romero Pass Suite 361, Timothystad, IN 70552",Shipped
991,271,2023-06-20 00:00:00,5063.53,Bank Transfer,"20961 Kathy Rapid, Garybury, MD 68221",Shipped
992,373,2023-06-06 00:00:00,87.88,Apple Pay,"618 Leach Forge Suite 852, Austinmouth, TX 48253",Delivered
993,302,2023-06-13 00:00:00,3881.66,Apple Pay,"26224 Ramirez Walk Apt. 944, Lake Amanda, IA 48619",Delivered
994,274,2023-01-15 00:00:00,144.5,Bank Transfer,"6591 Garrett Extension, Davilabury, TN 04599",Delivered
995,434,2023-05-10 00:00:00,7682.57,Google Pay,"07582 Samantha Mission, East Mark, WI 34528",Shipped
996,200,2023-01-01 00:00:00,3800.64,Debit Card,"521 Wright Mount, Olsonfurt, PW 50407",Returned
997,407,2023-02-03 00:00:00,4862.23,Google Pay,"024 Dixon Burg Suite 145, Cooktown, VA 24783",Pending
998,506,2023-05-13 00:00:00,4571.03,Google Pay,"76675 Marie Fields Suite 829, South Keith, RI 96259",Processing
999,16,2023-07-23 00:00:00,307.28,Bank Transfer,"01661 Matthew Mews, Lake Tonyamouth, ND 14727",Shipped
1000,84,2023-01-24 00:00:00,3265.9,Apple Pay,"05644 Jason Parks, West Kayla, VI 42181",Processing
1001,476,2023-02-09 00:00:00,9287.84,Apple Pay,"92327 Donna Rest, Lake Wayne, AL 89153",Delivered
1002,116,2023-04-16 00:00:00,1213.7,Apple Pay,"532 Mooney Haven, Lake Michael, AZ 46982",Shipped
1003,217,2023-06-29 00:00:00,5551.78,PayPal,"706 Miller Highway Apt. 030, South Andreamouth, PR 88200",Shipped
1004,189,2023-03-23 00:00:00,1237.2,Credit Card,"PSC 0319, Box 8689, APO AA 27311",Delivered
1005,234,2023-06-02 00:00:00,1462.34,Debit Card,"8512 Estrada Station, Port Jeffreychester, NM 69381",Processing
1006,330,2023-11-20 00:00:00,3581.19,Credit Card,"USNS Cruz, FPO AP 58582",Pending
1007,282,2023-01-04 00:00:00,7594.78,Debit Card,"227 Anna Throughway Suite 268, Mariaborough, MA 83540",Shipped
1008,169,2023-12-08 00:00:00,3389.16,Bank Transfer,"6134 Sarah Islands, West Janet, IL 42471",Cancelled
1009,209,2023-05-31 00:00:00,4285.02,PayPal,"1326 Kent Shores, Blackwellport, WY 42348",Delivered
1010,451,2023-10-28 00:00:00,7598.22,PayPal,"26286 Kevin Gateway, South Jessicafurt, ME 77220",Processing
1011,427,2023-07-12 00:00:00,6109.76,Credit Card,"Unit 6326 Box 0989, DPO AE 46384",Delivered
1012,414,2023-09-20 00:00:00,3465.22,PayPal,"8875 Priscilla Trace Suite 370, East Tinamouth, NC 40794",Delivered
1013,259,2023-01-21 00:00:00,2601.11,Bank Transfer,"5064 Ashley Lodge, Port Wayne, MP 19294",Shipped
1014,1,2023-09-16 00:00:00,1971.7,Apple Pay,"5395 Romero Rest, Lake Aaronfurt, MT 94852",Shipped
1015,365,2023-01-08 00:00:00,5501.01,Credit Card,"Unit 7757 Box 6995, DPO AP 85292",Processing
1016,329,2023-05-05 00:00:00,4395.78,Debit Card,"9007 Anderson Ville, North Jeffreyport, NE 91203",Shipped
1017,338,2023-03-10 00:00:00,2896.08,Bank Transfer,"61070 Leslie Highway, East Ruth, PW 00557",Pending
1018,73,2023-02-23 00:00:00,3291.23,Bank Transfer,"23090 Beth Glen, Arianaside, KY 09393",Delivered
1019,431,2023-05-11 00:00:00,1419.49,Credit Card,"PSC 0476, Box 2063, APO AE 41963",Delivered
1020,333,2023-04-13 00:00:00,5869.43,Debit Card,"493 White Camp, South Kelseychester, FL 05409",Shipped
1021,253,2023-04-12 00:00:00,1389.91,Google Pay,"60236 Walsh Turnpike Suite 334, Port Anthonystad, TN 52391",Shipped
1022,61,2023-07-01 00:00:00,4919.82,Credit Card,"4106 Phillip Shoal Apt. 196, Port Madison, HI 93813",Pending
1023,363,2023-03-18 00:00:00,5050.25,PayPal,"5692 Mathis Mill Apt. 674, Pricemouth, FM 74324",Delivered
1024,501,2023-06-09 00:00:00,4121.36,Bank Transfer,"9854 Hernandez Street Apt. 316, Brooksport, FM 16851",Processing
1025,115,2023-12-12 00:00:00,2674.13,Bank Transfer,"520 Linda Square Suite 438, Port Kevinstad, MH 75786",Processing
1026,495,2023-01-31 00:00:00,2495.44,Credit Card,"62597 Thomas Pike, Lopezborough, MO 33976",Returned
1027,374,2023-02-01 00:00:00,1210.58,Bank Transfer,"94502 Jones Shores Apt. 781, West Megan, AK 19427",Delivered
1028,159,2023-05-02 00:00:00,1625.28,Debit Card,"0994 Jackson Island Suite 039, Lake Nancy, WA 30333",Delivered
1029,151,2023-02-16 00:00:00,4859.36,Credit Card,"3434 Miller Canyon, Elizabethfurt, IA 58492",Delivered
1030,201,2023-02-17 00:00:00,2735.98,Credit Card,"79280 Thompson Crescent Suite 936, North Williamburgh, RI 73573",Pending
1031,397,2023-10-10 00:00:00,5971.82,Apple Pay,"226 Tonya Hill Apt. 799, Port Rickyborough, MT 48395",Shipped
1032,428,2023-10-18 00:00:00,9849.14,Apple Pay,"3735 Williams Rapid Suite 752, Seanside, MS 26778",Shipped
1033,529,2023-02-07 00:00:00,2373.36,Debit Card,"0465 Joseph Extensions Apt. 314, South Jamesview, IL 60821",Shipped
1034,465,2023-08-08 00:00:00,8106.18,PayPal,"1277 Ruth Square, Cherryshire, ND 05048",Returned
1035,405,2023-02-20 00:00:00,8464.04,Google Pay,"8727 Mahoney Heights Suite 945, Andersonburgh, WA 99789",Delivered
1036,427,2023-02-09 00:00:00,3652.72,Bank Transfer,"Unit 6326 Box 0989, DPO AE 46384",Shipped
1037,322,2023-07-05 00:00:00,2751.86,PayPal,"926 Olson Hollow, Chavezmouth, PA 98570",Processing
1038,378,2023-02-27 00:00:00,5728.59,Debit Card,"69383 Williams Curve Apt. 509, Turnerberg, SC 48123",Shipped
1039,118,2023-12-14 00:00:00,4303.06,Apple Pay,"97474 Colon Trail Apt. 818, Gordonberg, ME 90903",Processing
1040,61,2023-03-16 00:00:00,5574.46,PayPal,"4106 Phillip Shoal Apt. 196, Port Madison, HI 93813",Shipped
1041,299,2023-01-31 00:00:00,4789.27,Google Pay,"4293 Jeremy Viaduct Apt. 171, Port Alanstad, NC 09384",Delivered
1042,426,2023-08-09 00:00:00,6843.46,Bank Transfer,"446 Jill Cove Suite 441, Nancybury, CA 34695",Delivered
1043,346,2023-07-05 00:00:00,3998.65,Debit Card,"11235 Johns Isle, North William, AR 37673",Processing
1044,251,2023-05-24 00:00:00,6727.18,Bank Transfer,"5384 Laurie Wall, Nelsonchester, MO 34323",Pending
1045,434,2023-08-19 00:00:00,3025.07,Google Pay,"07582 Samantha Mission, East Mark, WI 34528",Shipped
1046,10,2023-04-18 00:00:00,3130.68,Google Pay,"1974 Williamson Square Suite 701, Lake Dannyton, GU 01784",Shipped
1047,217,2023-07-12 00:00:00,1253.6,Bank Transfer,"706 Miller Highway Apt. 030, South Andreamouth, PR 88200",Pending
1048,463,2023-12-17 00:00:00,900.38,Credit Card,"648 Jennifer Lodge, Lake Michael, NJ 52737",Returned
1049,296,2023-04-12 00:00:00,5691.75,Bank Transfer,"27277 John Hollow, Wilsonfurt, GA 10796",Shipped
1050,410,2023-03-28 00:00:00,7651.13,Credit Card,"0209 Brittany Junction, Sharonfurt, PR 10057",Processing
1051,168,2023-05-02 00:00:00,495.07,Credit Card,"87455 Jonathan Ridges, Wilsonview, NC 78985",Processing
1052,493,2023-12-21 00:00:00,2641.12,PayPal,"763 Michael Streets, Rodriguezchester, MD 41269",Delivered
1053,439,2023-12-18 00:00:00,8448.03,Bank Transfer,"86283 Matthew Unions, Lake Deniseshire, MH 53561",Shipped
1054,66,2023-04-06 00:00:00,5535.52,Debit Card,"98200 Vicki Track Suite 078, South Sharonmouth, DE 35360",Shipped
1055,326,2023-07-31 00:00:00,4430.04,PayPal,"684 Annette Island Suite 783, Diazmouth, MD 42289",Delivered
1056,399,2023-04-16 00:00:00,5217.51,Debit Card,"2827 Maria Plaza Apt. 331, Hansonfort, MI 50576",Delivered
1057,218,2023-03-05 00:00:00,8172.68,Apple Pay,"8747 Elizabeth Isle, Murphyton, PA 64224",Delivered
1058,383,2023-01-24 00:00:00,355.41,Bank Transfer,"6289 Sue Flat Apt. 950, Terryville, ID 13766",Delivered
1059,315,2023-12-21 00:00:00,10054.39,Credit Card,"112 Nelson Lock, Joelshire, VA 17444",Delivered
1060,102,2023-08-16 00:00:00,9043.81,Apple Pay,"64147 Douglas Lock Suite 647, Andersonberg, GU 67750",Delivered
1061,222,2023-11-08 00:00:00,4473.07,Apple Pay,"500 Young Views Suite 428, Meyershire, MI 69097",Cancelled
1062,186,2023-12-13 00:00:00,5105.33,Credit Card,"28582 Shields Coves, North Rodneyside, KY 41119",Delivered
1063,108,2023-04-08 00:00:00,5122.2,Credit Card,"8489 Turner Extension Suite 597, Fosterton, TN 39425",Delivered
1064,406,2023-02-10 00:00:00,7869.24,Google Pay,"79224 Brown Corners, Joshuachester, OH 45772",Shipped
1065,463,2023-07-20 00:00:00,639.54,Apple Pay,"648 Jennifer Lodge, Lake Michael, NJ 52737",Delivered
1066,345,2023-07-29 00:00:00,2242.04,Debit Card,"900 Morrison Road, Lake Emily, DC 09574",Delivered
1067,427,2023-04-01 00:00:00,4362.7,Apple Pay,"Unit 6326 Box 0989, DPO AE 46384",Delivered
1068,309,2023-12-13 00:00:00,5677.91,Google Pay,"760 James Lodge Suite 824, Melissachester, FL 98278",Shipped
1069,66,2023-10-20 00:00:00,2149.52,Bank Transfer,"98200 Vicki Track Suite 078, South Sharonmouth, DE 35360",Delivered
1070,422,2023-08-10 00:00:00,8261.06,Google Pay,"79165 Robert Skyway Suite 790, Kimberlyborough, IL 88914",Shipped
1071,146,2023-05-29 00:00:00,1574.71,Debit Card,"66305 Albert Knolls, New Steven, CO 47282",Pending
1072,184,2023-02-07 00:00:00,1804.95,Bank Transfer,"514 Matthew Islands Suite 588, North Stephanieberg, VI 75714",Processing
1073,495,2023-10-23 00:00:00,4817.23,Credit Card,"62597 Thomas Pike, Lopezborough, MO 33976",Shipped
1074,291,2023-01-20 00:00:00,2943.93,Debit Card,"6969 Molly Garden Apt. 435, West Stephenmouth, FL 48544",Delivered
1075,531,2023-01-31 00:00:00,6055.61,Google Pay,"250 Mcguire Island, Andrewside, OH 57135",Shipped
1076,489,2023-11-27 00:00:00,3637.89,Apple Pay,"676 Brooke Station Apt. 368, Charlesshire, IA 15852",Pending
1077,458,2023-12-11 00:00:00,3274.74,Apple Pay,"621 Woodard Valleys Suite 250, West William, NM 79254",Cancelled
1078,198,2023-04-12 00:00:00,1277.65,Credit Card,"14199 James Walks, Phillipberg, IN 33369",Delivered
1079,437,2023-12-26 00:00:00,7904.13,Google Pay,"49296 Jackson Mews Suite 858, North Lorraineborough, AL 46410",Shipped
1080,19,2023-10-03 00:00:00,472.52,Credit Card,"9256 Brady Valley Apt. 405, New John, GA 74121",Processing
1081,331,2023-05-22 00:00:00,2600.57,Apple Pay,"096 Herrera Grove, Lake Samanthaport, MD 92278",Shipped
1082,105,2023-10-15 00:00:00,2833.22,Google Pay,"464 Harris Mount Apt. 285, Hahnview, FL 89384",Processing
1083,257,2023-04-30 00:00:00,6264.43,PayPal,"8767 Jeffrey Parkway, Vanessaberg, PA 17673",Processing
1084,475,2023-06-19 00:00:00,9125.16,Google Pay,"7991 Spencer Manor, Rhondastad, IN 58587",Delivered
1085,456,2023-02-06 00:00:00,2441.49,Debit Card,"740 Tracy Avenue Suite 828, Jamesmouth, CO 67785",Shipped
1086,147,2023-12-05 00:00:00,1007.55,Credit Card,"12691 Murphy Hill, North Kimhaven, MT 11741",Delivered
1087,36,2023-08-11 00:00:00,5070.82,PayPal,"8894 Kelsey Loaf Apt. 083, Benjaminmouth, NC 47983",Processing
1088,237,2023-11-04 00:00:00,2488.29,Apple Pay,"21640 Walters Bridge Suite 112, Jeffreyland, ID 21226",Processing
1089,161,2023-03-16 00:00:00,5559.66,Google Pay,"8393 Alyssa Island, Jessicaburgh, MA 82759",Delivered
1090,495,2023-08-12 00:00:00,3189.84,Google Pay,"62597 Thomas Pike, Lopezborough, MO 33976",Pending
1091,217,2023-05-18 00:00:00,4908.59,Debit Card,"706 Miller Highway Apt. 030, South Andreamouth, PR 88200",Delivered
1092,247,2023-05-24 00:00:00,4203.75,PayPal,"128 Baird Key Apt. 253, Port Amy, KS 57953",Delivered
1093,65,2023-03-14 00:00:00,1270.63,Google Pay,"14704 Gabriel Ville, South Sierraville, NC 36026",Shipped
1094,80,2023-06-11 00:00:00,2697.58,Google Pay,"276 Shah Hill, Briannachester, DE 96520",Shipped
1095,234,2023-07-15 00:00:00,885.38,Google Pay,"8512 Estrada Station, Port Jeffreychester, NM 69381",Delivered
1096,226,2023-04-19 00:00:00,3603.26,PayPal,"732 Sherry Shoal, Jamesview, OR 09374",Processing
1097,415,2023-11-18 00:00:00,3066.07,Debit Card,"028 Welch Loaf Suite 398, East Joshuabury, RI 34010",Delivered
1098,510,2023-07-09 00:00:00,3974.47,Bank Transfer,"783 Bond Villages, South Adammouth, SD 85318",Shipped
1099,195,2023-10-05 00:00:00,1620.04,PayPal,"322 Jamie Curve, North Lauren, KY 96443",Pending
1100,89,2023-02-18 00:00:00,4757.39,Google Pay,"50715 Shannon Roads Apt. 289, Garciaton, DC 77209",Shipped
1101,65,2023-05-05 00:00:00,7642.66,PayPal,"14704 Gabriel Ville, South Sierraville, NC 36026",Processing
1102,435,2023-12-08 00:00:00,420.52,Debit Card,"1176 Cathy Plaza, East Josephshire, NY 36026",Pending
1103,409,2023-11-17 00:00:00,8836.92,Apple Pay,"15921 Ward Prairie, Port Emilymouth, ID 25915",Shipped
1104,110,2023-11-18 00:00:00,2676.83,Bank Transfer,"94246 Paul Rue, East Nicholasbury, MP 03130",Returned
1105,142,2023-08-25 00:00:00,2712.24,PayPal,"798 Yang Circles Apt. 510, Jimmyview, TX 60198",Processing
